ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
28,Mississippi,MS,28083,Leflore County,28083,"Leflore County, Mississippi",594.0741817,27920,0,12666,28,9656,316,12908,1186,1380,407,3009,440,2925,344,3936,549,4073,45,7772,123,3666,523,1429,226,52,133,22000,78,350,164,597,168,201,97,1242,240,1191,41,48.8,4.4,11.8,3.5,31.2,4.4,16.8,2,14.4,2,14.6,0.2,27.8,0.4,13.4,1.9,14.8,2.3,0.2,0.5,78.8,0.3,2.7,1.3,4.7,1.3,2.1,1,12.9,2.4,4.3,0.1,0.9908,0.9825,0.9593,0.825,0.8479,4.6055,0.9962,0.1238,0.9545,0.2832,0.9955,0.1661,2.5231,0.5485,0.9806,0.9806,0.9806,0.4531,0.2418,0.5759,0.9733,0.7789,3.023,0.763,11.1322,0.9411,1,1,1,0,0,3,0,1,0,1,0,2,1,1,0,0,0,1,0,1,7,34965,4355,401,20841,156,812,0,97,131,16,25,0,26,158,97,76,78,45.1,3.7,74.6,0.6,2.9,0,0.3,0.5,0.1,0.1,0,0.2,0.6,0.3,0.3,0.3
28,Mississippi,MS,28085,Lincoln County,28085,"Lincoln County, Mississippi",586.2069889,34855,0,15817,38,13070,404,10624,1274,613,230,2465,417,3026,446,4793,777,5938,35,8044,111,5126,504,780,277,54,120,11466,74,200,128,4115,501,550,262,569,157,600,13,30.9,3.7,4.3,1.5,18.9,3.1,12.7,1.9,13.9,2.3,17,0.1,23.1,0.3,14.9,1.5,6,2.1,0.2,0.4,32.9,0.2,1.2,0.8,26,3.2,4.2,2,4.4,1.2,1.7,0,0.8078,0.4038,0.2689,0.6414,0.8326,2.9545,0.6551,0.2759,0.6564,0.4187,0.6102,0.1661,2.1273,0.2739,0.7019,0.7019,0.7019,0.2141,0.9077,0.8883,0.3217,0.4003,2.7321,0.6252,8.5158,0.6042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,34368,2520,412,10527,153,462,0,192,26,0,30,0,30,281,162,4,16,19.3,3.1,30.2,0.4,1.3,0,0.6,0.1,0,0.1,0,0.1,0.8,0.5,0,0.1
28,Mississippi,MS,28087,Lowndes County,28087,"Lowndes County, Mississippi",505.4481452,58547,0,26973,37,22651,497,16683,1233,1585,405,6038,584,4655,530,5984,720,9740,91,13878,46,6624,658,1870,390,160,164,29299,182,940,243,3040,382,261,129,1537,351,1689,36,29.5,2.2,6.2,1.6,26.7,2.5,12,1.4,10.6,1.3,16.6,0.2,23.7,0.1,11.7,1.2,8.3,1.7,0.3,0.3,50,0.3,3.5,0.9,11.3,1.4,1.1,0.6,6.8,1.5,2.9,0.1,0.7642,0.7671,0.8358,0.6017,0.6627,3.6315,0.8559,0.244,0.7375,0.1432,0.8762,0.2475,2.2484,0.3522,0.8718,0.8718,0.8718,0.5533,0.5492,0.2027,0.6949,0.6507,2.6508,0.5787,9.4025,0.7521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61278,3433,456,26042,352,1415,0,642,62,61,53,0,33,879,362,260,199,15.2,1.9,44.5,0.6,2.4,0,1.1,0.1,0.1,0.1,0,0.1,1.5,0.6,0.4,0.3
28,Mississippi,MS,28089,Madison County,28089,"Madison County, Mississippi",714.3574559,109257,0,46174,62,42182,541,17872,1863,2337,432,9853,943,5449,635,7974,847,15824,115,26665,32,11628,887,2917,470,796,271,49250,227,2590,485,2415,496,678,256,1559,403,2200,76,16.6,1.7,4.2,0.8,23.4,2.2,7.4,0.9,7.4,0.8,14.5,0.1,24.4,0.1,10.7,0.8,6.9,1.1,0.8,0.3,45.1,0.2,5.6,1.1,5.2,1.1,1.6,0.6,3.7,1,2,0.1,0.1915,0.3853,0.6516,0.2389,0.412,1.8793,0.2937,0.1196,0.812,0.0853,0.7337,0.518,2.2686,0.3656,0.8323,0.8323,0.8323,0.7184,0.2685,0.3933,0.2068,0.4916,2.0786,0.2883,7.0588,0.3554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117469,3726,603,41056,347,3381,0,2964,157,20,23,39,45,1456,390,334,193,8.8,1.4,37.6,0.3,3.1,0,2.7,0.1,0,0.1,0,0.1,1.3,0.4,0.3,0.2
28,Mississippi,MS,28091,Marion County,28091,"Marion County, Mississippi",542.3977031,24362,0,11164,21,9102,308,9282,939,938,297,2322,381,2872,522,3699,553,4511,54,5687,90,5170,435,429,155,75,119,8887,245,229,128,2768,415,138,65,526,214,743,23,39.5,4,9.5,2.9,25.5,4.1,17.2,3.1,15.7,2.3,18.5,0.2,23.3,0.4,21.9,1.8,4.8,1.7,0.3,0.5,36.5,1,2.1,1.1,24.8,3.7,1.5,0.7,5.8,2.3,3,0.1,0.9532,0.9561,0.7833,0.8365,0.8851,4.4142,0.9847,0.4155,0.6847,0.8912,0.3624,0.2475,2.6013,0.6004,0.7423,0.7423,0.7423,0.3659,0.8921,0.3608,0.5689,0.6659,2.8536,0.6879,10.6114,0.8928,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22512,2505,336,7862,66,422,0,15,20,34,65,0,26,371,228,183,139,27.5,3.8,32.3,0.3,1.7,0,0.1,0.1,0.1,0.3,0,0.2,1.5,0.9,0.8,0.6
28,Mississippi,MS,28093,Marshall County,28093,"Marshall County, Mississippi",706.1848804,33980,0,15156,43,12797,359,10334,1220,719,207,3294,500,4085,696,3767,679,6226,76,6988,11,6400,675,815,234,364,198,17974,201,253,125,3348,456,356,134,480,165,2090,69,32.6,3.8,4.8,1.4,25.7,3.8,17.2,2.9,11.6,2.1,18.3,0.2,20.6,0.1,19.6,2.1,6.4,1.8,1.1,0.6,52.9,0.6,1.7,0.8,22.1,3,2.8,1,3.8,1.3,6.2,0.2,0.8486,0.518,0.7945,0.8365,0.7273,3.7249,0.8832,0.3926,0.3213,0.7868,0.6736,0.6131,2.7874,0.7133,0.8848,0.8848,0.8848,0.3029,0.8476,0.7362,0.2208,0.86,2.9675,0.7388,10.3646,0.8699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29160,2804,371,15475,273,1452,0,40,61,14,18,0,30,826,306,167,182,21.9,2.9,45.5,0.8,4.3,0,0.1,0.2,0,0.1,0,0.1,2.4,0.9,0.5,0.5
28,Mississippi,MS,28095,Monroe County,28095,"Monroe County, Mississippi",765.0912351,34168,0,16739,26,13410,468,10047,1112,791,237,2692,375,3572,445,3536,518,6689,28,7713,67,4723,504,952,268,126,154,11371,7,26,23,3516,419,226,129,690,168,543,16,30.3,3.3,5.5,1.6,20.1,2.7,15.1,1.9,10.5,1.5,19.6,0.1,22.6,0.2,14,1.5,7.1,2,0.4,0.5,33.3,0,0.2,0.1,21,2.5,1.7,1,5.1,1.3,1.6,0,0.7932,0.6583,0.3735,0.7639,0.6538,3.2427,0.7512,0.5231,0.587,0.3347,0.7601,0.315,2.5199,0.5457,0.7066,0.7066,0.7066,0.0414,0.8288,0.4311,0.4454,0.3675,2.1142,0.3054,8.5834,0.6163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28415,2220,287,10302,169,510,0,94,99,9,13,0,30,456,154,0,30,16.6,2.1,30.2,0.5,1.5,0,0.3,0.3,0,0.1,0,0.1,1.3,0.5,0,0.1
28,Mississippi,MS,28097,Montgomery County,28097,"Montgomery County, Mississippi",406.9803992,9803,0,5281,34,3830,260,4144,498,298,123,1050,269,1635,301,934,282,2166,0,2223,0,2048,309,293,143,0,80,4693,20,222,158,812,192,105,64,330,128,140,4,42.9,5.2,7.8,3.2,27.4,6.8,24.4,4.4,9.7,2.9,22.1,0,22.7,0,21.2,3.2,7.7,3.7,0,0.9,47.9,0.2,4.2,3,15.4,3.6,2.7,1.7,8.6,3.2,1.4,0,0.9749,0.9049,0.8629,0.9701,0.5994,4.3122,0.9774,0.7401,0.5997,0.8661,0.8231,0,3.029,0.8428,0.8591,0.8591,0.8591,0.6188,0.6828,0.7165,0.8568,0.2943,3.1692,0.8295,11.3695,0.9599,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8256,1075,191,4505,105,62,48,0,20,0,20,0,20,126,93,0,20,28.1,4.6,46,1.1,0.6,0.5,0,0.5,0,0.5,0,0.5,1.3,0.9,0,0.5
28,Mississippi,MS,28099,Neshoba County,28099,"Neshoba County, Mississippi",570.1340901,28970,0,12081,39,10199,277,11476,1103,1134,281,1956,347,3213,416,3612,587,4791,86,7992,20,5149,552,873,215,138,119,12241,26,167,86,2739,316,719,187,847,225,495,21,40.5,3.9,9.3,2.3,19.2,3.4,17.7,2.3,12.7,2.1,16.5,0.3,27.6,0.1,18.1,1.9,8.6,2.1,0.5,0.4,42.3,0.1,1.4,0.7,22.7,2.6,7.1,1.8,8.3,2.2,1.7,0.1,0.9628,0.952,0.293,0.8533,0.7827,3.8438,0.9087,0.2358,0.9526,0.6974,0.8937,0.377,3.1565,0.8902,0.804,0.804,0.804,0.2494,0.8568,0.9675,0.8396,0.4003,3.3136,0.8893,11.1179,0.9402,1,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,4,30991,2474,337,6596,310,62,56,172,27,4631,135,17,28,549,263,214,248,24.3,3.2,22.8,1.1,0.2,0.2,0.6,0.1,16,0.5,0.1,0.1,1.9,0.9,0.7,0.9
28,Mississippi,MS,28101,Newton County,28101,"Newton County, Mississippi",577.7698958,21275,0,9113,55,7706,281,7045,790,381,122,1362,264,1946,325,3001,505,3679,168,5098,43,4396,405,535,172,3,100,8670,158,29,27,2128,269,91,66,423,143,800,35,34.4,3.9,4.3,1.4,17.7,3.4,14.3,2.4,14.3,2.4,17.3,0.8,24,0.2,20.9,1.9,6.9,2.2,0,0.5,40.8,0.7,0.4,0.3,23.4,3,1.2,0.9,5.5,1.9,3.8,0.2,0.8855,0.4038,0.1861,0.7264,0.8466,3.0484,0.6882,0.3003,0.7763,0.8521,0.7337,0,2.6624,0.6411,0.7922,0.7922,0.7922,0.0757,0.8705,0.2393,0.5177,0.741,2.4442,0.4747,8.9472,0.6793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19205,2311,340,6638,82,449,0,101,27,694,264,0,26,258,115,530,322,30,4.2,31.2,0.4,2.1,0,0.5,0.1,3.3,1.2,0,0.2,1.2,0.5,2.5,1.5
28,Mississippi,MS,28103,Noxubee County,28103,"Noxubee County, Mississippi",695.1580876,10261,0,4745,15,3696,253,3748,614,398,164,1006,253,1263,263,1883,479,1756,0,2548,0,2466,362,711,189,52,92,7639,22,89,72,1163,229,19,33,263,102,194,10,37.2,6.1,9.3,3.8,27.2,6.6,18.9,3.9,18.7,4.8,17.1,0,24.8,0,24.5,3.6,19.2,4.9,0.5,100,74.4,0.2,1.9,1.5,24.5,4.8,0.5,0.9,7.1,2.8,1.9,0.1,0.9322,0.952,0.8536,0.8928,0.9434,4.574,0.9946,0.2838,0.8406,0.9574,0.9994,0.377,3.4582,0.9653,0.973,0.973,0.973,0.3373,0.8883,0.0557,0.7346,0.462,2.4779,0.4919,11.4831,0.964,1,1,0,0,1,3,0,0,1,1,0,2,1,1,0,0,0,0,0,0,6,8830,1111,218,7552,71,28,27,0,22,41,66,0,22,18,22,0,22,30.1,5.5,73.6,0.7,0.3,0.3,0,0.4,0.4,0.6,0,0.4,0.2,0.2,0,0.4
28,Mississippi,MS,28105,Oktibbeha County,28105,"Oktibbeha County, Mississippi",458.2391038,51388,0,25185,68,21165,574,18339,1341,1671,431,6742,786,2364,416,4029,655,6004,44,8934,32,5510,748,1529,345,380,213,22633,153,3387,638,2752,462,287,169,1028,337,5257,139,39.8,2.9,6.8,1.7,31.9,3.6,9.1,1.6,7.9,1.3,11.7,0.1,17.4,0.1,10.8,1.5,7.2,1.6,0.8,0.4,44,0.3,13.5,2.5,10.9,1.8,1.4,0.8,4.9,1.6,10.2,0.3,0.9558,0.832,0.9672,0.3888,0.4556,3.5994,0.8463,0.029,0.0859,0.0913,0.7706,0.518,1.4948,0.0407,0.819,0.819,0.819,0.9249,0.5326,0.3198,0.412,0.938,3.1273,0.812,9.0405,0.6939,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,61929,4030,630,18814,314,913,0,1574,122,38,37,32,47,1187,349,75,71,19,2.8,36.6,0.6,1.8,0,3.1,0.2,0.1,0.1,0.1,0.1,2.3,0.7,0.1,0.1
28,Mississippi,MS,28107,Panola County,28107,"Panola County, Mississippi",685.1747687,33157,0,14647,307,12392,531,12180,1146,1241,311,3073,480,4013,670,4476,730,5556,42,8146,29,5830,591,1226,311,8,116,17609,23,146,71,3379,355,378,153,662,220,294,17,37.1,3.5,9.5,2.3,24.8,3.7,18.1,3,13.6,2.2,16.8,0.1,24.6,0.1,17.7,1.8,9.8,2.5,0,0.4,53.1,0.1,1,0.5,23.1,2.5,3,1.2,5.3,1.8,0.9,0.1,0.9316,0.9561,0.7385,0.8686,0.8164,4.3112,0.9771,0.258,0.8269,0.6678,0.9395,0,2.6922,0.6615,0.8851,0.8851,0.8851,0.1785,0.8629,0.7677,0.4868,0.1091,2.405,0.455,10.2935,0.8626,1,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,30381,3481,464,16439,379,206,135,104,127,39,89,138,158,643,327,40,65,28.1,3.8,49.6,1.1,0.6,0.4,0.3,0.4,0.1,0.3,0.4,0.5,1.9,1,0.1,0.2
28,Mississippi,MS,28109,Pearl River County,28109,"Pearl River County, Mississippi",811.3189315,56351,0,24869,38,21188,529,14427,1307,1371,352,4550,632,5067,582,7274,934,10780,97,12686,49,11542,984,1391,319,323,177,11045,346,243,129,4721,493,424,202,616,215,1374,33,26.3,2.4,5.6,1.5,21.5,2.9,13.1,1.5,13.1,1.7,19.1,0.2,22.5,0.1,20.7,1.8,6.6,1.5,0.6,0.3,19.6,0.6,1,0.5,19,2,2,1,2.9,1,2.4,0.1,0.6497,0.6777,0.4941,0.6618,0.7996,3.2829,0.7604,0.4801,0.5721,0.8428,0.6984,0.4349,3.0283,0.8422,0.5231,0.5231,0.5231,0.1785,0.7827,0.5415,0.1088,0.5765,2.188,0.3417,9.0223,0.6907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47387,4138,610,7035,180,1916,0,241,96,49,42,0,33,1454,314,350,239,19.5,2.8,12.5,0.3,3.4,0,0.4,0.2,0.1,0.1,0,0.1,2.6,0.6,0.6,0.4
28,Mississippi,MS,28111,Perry County,28111,"Perry County, Mississippi",647.2815821,11511,0,5453,18,4462,198,3936,480,271,154,739,203,1089,262,1584,299,2140,0,2549,0,3308,379,364,146,0,88,2596,7,21,22,1450,244,153,94,200,92,119,11,35.2,4.2,6.3,3.5,16.6,4.5,14.1,3.4,14.1,2.7,18.6,0,22.1,0,29.5,3.4,8.1,3.3,0,0.8,22.6,0.1,0.4,0.4,26.6,4.5,3.5,2.1,4.5,2.1,1,0.1,0.9033,0.7795,0.1285,0.7143,0.8393,3.3649,0.7846,0.4273,0.5138,0.9898,0.8597,0,2.7906,0.7159,0.5679,0.5679,0.5679,0.0757,0.917,0.8311,0.3369,0.1403,2.301,0.4057,9.0244,0.6914,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,3,8701,1117,218,1333,390,808,326,206,129,4,7,0,22,243,118,2,7,25,4.6,11.6,3.4,7,2.8,1.8,1.1,0,0.1,0,0.4,2.1,1,0,0.1
28,Mississippi,MS,28113,Pike County,28113,"Pike County, Mississippi",409.1846297,40098,0,19014,57,14745,476,15812,1268,1157,313,4147,511,4478,540,4995,738,6897,60,10268,59,7465,726,1302,323,42,119,23116,38,1039,302,4442,446,391,148,998,289,1226,24,40.8,3.3,7.2,2,28.1,3.3,17.3,2.1,12.7,1.9,17.2,0.1,25.6,0.1,18.9,1.8,8.8,2.2,0.1,0.3,57.6,0.1,5.5,1.6,23.4,2.4,2.7,1,6.8,1.9,3.1,0.1,0.9644,0.8616,0.8874,0.8393,0.7827,4.3354,0.979,0.293,0.8918,0.7496,0.9042,0.0856,2.9242,0.7922,0.9077,0.9077,0.9077,0.7156,0.8705,0.7165,0.6949,0.678,3.6755,0.9733,11.8428,0.9812,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,3,43157,3305,419,21636,181,642,0,219,62,160,42,0,30,447,198,12,26,22.4,2.9,54,0.5,1.6,0,0.5,0.2,0.4,0.1,0,0.1,1.1,0.5,0,0.1
28,Mississippi,MS,28115,Pontotoc County,28115,"Pontotoc County, Mississippi",497.8132453,31202,0,13915,30,11630,323,8702,1044,414,174,1996,422,4089,583,3726,511,4716,45,8213,17,5721,566,644,194,737,261,7782,140,125,94,3555,396,386,167,381,164,245,9,28.1,3.4,2.9,1.2,17.2,3.6,19.9,2.8,12,1.7,15.1,0.1,26.3,0.1,18.5,1.8,5.5,1.7,2.5,0.9,24.9,0.4,0.9,0.7,25.5,2.8,3.3,1.4,3.3,1.4,0.8,0,0.7216,0.1588,0.1584,0.9173,0.7477,2.7038,0.5679,0.1473,0.9201,0.7251,0.5103,0.8244,3.1272,0.8804,0.6077,0.6077,0.6077,0.1594,0.8995,0.8116,0.1537,0.0875,2.1117,0.3035,8.5504,0.6087,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,29140,3187,439,4500,322,2326,0,0,30,52,43,0,30,871,309,33,50,27.4,3.7,14.4,1,7.5,0,0,0.1,0.2,0.1,0,0.1,2.8,1,0.1,0.2
28,Mississippi,MS,28117,Prentiss County,28117,"Prentiss County, Mississippi",414.9849817,24945,0,11008,26,9296,340,7399,965,551,189,1614,324,2731,346,2158,404,4425,25,5510,0,4437,485,856,228,133,149,5008,331,191,96,1732,318,142,97,550,184,1221,28,31.2,4.1,5,1.7,17.4,3.4,16.5,2.1,8.8,1.6,17.7,0.1,22.1,0,18,2,9.2,2.4,0.6,0.6,20.1,1.3,1.7,0.9,15.7,2.9,1.5,1,5.9,1.9,4.9,0.1,0.8145,0.5603,0.1683,0.8158,0.5336,2.8925,0.6303,0.3331,0.5138,0.6892,0.9192,0.4349,2.8902,0.7744,0.5317,0.5317,0.5317,0.3029,0.6939,0.3608,0.5829,0.8148,2.7553,0.6389,9.0697,0.6993,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,21666,1971,323,2669,423,374,0,612,416,37,35,0,26,1074,412,242,200,21.2,3.4,10.7,1.7,1.5,0,2.5,1.7,0.1,0.1,0,0.2,4.3,1.7,1,0.8
28,Mississippi,MS,28119,Quitman County,28119,"Quitman County, Mississippi",405.0115536,6113,0,3065,23,2656,96,2828,283,305,97,672,136,1035,135,935,131,1091,0,1395,0,1005,176,211,76,2,77,4599,4,58,37,448,111,67,41,389,112,171,36,47.8,4.8,12.2,4,25.3,5,24.8,3.3,15.8,2.2,17.8,0,22.8,0,17,3,7.9,2.8,0,1.3,75.2,0.1,1.9,1.2,14.6,3.6,2.5,1.5,14.6,4.1,2.8,0.6,0.9892,0.9844,0.7696,0.9726,0.8861,4.6019,0.9959,0.3427,0.616,0.6134,0.8422,0,2.4143,0.4645,0.9749,0.9749,0.9749,0.3373,0.6634,0.685,0.9838,0.6389,3.3084,0.8867,11.2995,0.9551,1,1,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,1,5,4834,972,141,4391,104,26,26,8,13,19,21,0,20,155,101,0,20,36.6,5.1,71.8,1.7,0.4,0.4,0.1,0.2,0.3,0.3,0,0.7,2.5,1.6,0,0.7
28,Mississippi,MS,28121,Rankin County,28121,"Rankin County, Mississippi",775.4959686,157185,0,63629,66,58982,724,23880,2511,3554,649,11637,1110,10866,1016,14110,1358,25230,127,35499,0,20929,1761,4128,634,695,275,43284,353,3358,552,8992,845,626,187,1411,400,5585,172,15.7,1.7,4.4,0.8,19.7,1.9,10,0.9,9.3,0.9,16.1,0.1,22.6,0,13.8,1.2,7,1.1,0.5,0.2,27.5,0.2,5.3,0.9,14.1,1.3,1.1,0.3,2.4,0.7,3.6,0.1,0.153,0.4267,0.3388,0.461,0.5727,1.9522,0.3166,0.2059,0.587,0.3159,0.7493,0.377,2.2351,0.3436,0.636,0.636,0.636,0.7031,0.6472,0.2027,0.0595,0.7254,2.3379,0.4225,7.1612,0.3732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150231,6306,709,33877,390,4292,0,1940,332,166,68,0,33,2460,554,549,350,10.7,1.2,21.6,0.2,2.7,0,1.2,0.2,0.1,0.1,0,0.1,1.6,0.4,0.3,0.2
28,Mississippi,MS,28123,Scott County,28123,"Scott County, Mississippi",609.2311504,27943,0,11377,33,9696,360,11212,1122,728,287,1850,357,3980,458,3692,558,4504,199,7607,42,5415,647,1339,365,737,333,14331,54,73,62,3575,440,172,87,785,260,299,15,40.7,4.1,6,2.4,19.1,3.6,22.3,2.6,13.3,2,16.1,0.7,27.2,0.1,19.6,2.3,13.8,3.7,2.9,1.3,51.3,0.2,0.7,0.5,31.4,3.9,1.7,0.9,8.1,2.7,1.1,0.1,0.9637,0.7385,0.287,0.9526,0.8043,3.7461,0.8877,0.2059,0.9437,0.7868,0.9908,0.853,3.7802,0.9936,0.8769,0.8769,0.8769,0.1254,0.9561,0.4311,0.8282,0.1798,2.5206,0.5177,10.9238,0.9217,1,0,0,1,0,2,0,1,0,1,0,2,0,0,0,1,0,0,0,1,5,29201,2448,395,9955,363,3296,0,28,58,28,50,0,26,976,385,48,48,25.2,4,35.6,1.3,11.8,0,0.1,0.2,0.1,0.2,0,0.2,3.5,1.4,0.2,0.2
28,Mississippi,MS,28125,Sharkey County,28125,"Sharkey County, Mississippi",431.7198293,3910,229,1705,68,1374,115,1872,302,224,115,308,99,509,131,774,219,689,81,935,43,823,167,160,56,1,54,2875,243,19,26,358,116,45,37,207,75,135,10,49.1,7.4,12.8,6.1,22.4,7,20.3,5.3,20.3,5.3,17.6,1.8,23.9,1.3,21.6,4.3,11.6,4,0,1.5,73.5,4.5,1.1,1.5,21,6.8,3.3,2.7,15.1,5.3,3.5,0.2,0.9917,0.9885,0.5676,0.9249,0.9628,4.4355,0.9854,0.3258,0.7639,0.8823,0.9736,0,2.9456,0.8027,0.9707,0.9707,0.9707,0.1969,0.8288,0.8116,0.9857,0.7178,3.5408,0.9494,11.8926,0.9838,1,1,0,1,1,4,0,0,0,1,0,1,1,1,0,0,0,1,0,1,7,3425,568,122,2836,219,28,37,0,14,0,14,0,14,11,18,0,14,41.3,7.8,72.5,2.4,0.7,0.9,0,1.1,0,1.1,0,1.1,0.3,0.5,0,1.1
28,Mississippi,MS,28127,Simpson County,28127,"Simpson County, Mississippi",589.1649619,25889,0,11643,34,9534,338,7035,806,658,223,2068,367,3510,495,3241,534,4708,12,6142,99,5087,526,608,183,133,146,10046,114,45,34,2707,387,182,110,420,153,483,39,27.8,3.2,6,2.1,21.7,3.8,19.9,2.8,12.7,2.1,18.2,0.1,23.7,0.4,20,2.1,6.4,1.9,0.5,0.6,38.8,0.4,0.3,0.3,23.3,3.3,1.9,1.2,4.4,1.6,1.9,0.2,0.7073,0.7385,0.5081,0.9173,0.7827,3.6539,0.8632,0.3793,0.7375,0.8116,0.6736,0.377,2.979,0.8186,0.7668,0.7668,0.7668,0.0576,0.868,0.5087,0.3217,0.462,2.218,0.3583,9.6177,0.7808,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21477,2560,362,9081,198,522,0,149,153,40,52,0,26,254,193,0,26,26.9,3.6,35.1,0.8,2,0,0.6,0.6,0.2,0.2,0,0.2,1,0.7,0,0.2
28,Mississippi,MS,28129,Smith County,28129,"Smith County, Mississippi",636.2675542,14310,0,6690,18,5450,255,4549,825,193,98,810,192,1760,349,2122,383,2908,0,3287,0,2901,455,445,153,21,86,3793,28,76,48,1871,259,125,71,369,155,148,7,32.1,5.8,3.5,1.7,14.9,3.5,18,3.5,15,2.7,20.3,0,23,0,20.5,3.2,8.1,2.8,0.2,100,26.5,0.2,1.1,0.7,28,3.9,2.3,1.3,6.8,2.8,1,0,0.8381,0.2568,0.0662,0.8638,0.8654,2.8903,0.6293,0.5953,0.6452,0.8355,0.8597,0.1661,3.1018,0.8708,0.6249,0.6249,0.6249,0.1969,0.9284,0.636,0.6949,0.1403,2.5965,0.5504,9.2135,0.7251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,9969,2468,339,3479,140,66,67,54,80,0,22,53,74,128,92,13,20,45.3,5.5,24.3,1,0.5,0.5,0.4,0.6,0,0.3,0.4,0.5,0.9,0.6,0.1,0.1
